,lat,long,category,source
28367,42.061019,-87.760806,university,Google
28374,42.060971,-87.76065600000003,university,Google
28393,42.0600231,-87.77023670000001,park,Google
28394,42.05939,-87.764725,park,Google
28395,42.0649215,-87.769261,park,Google
28397,42.064948,-87.769424,park,Google
28401,42.063312,-87.775164,park,Google
28402,42.060023,-87.770237,park,Google
28412,42.076473,-87.78748,school,Google
28463,42.088462,-87.797054,school,Google
28467,42.090281,-87.798914,school,Google
28469,42.089879,-87.79812700000002,local_government_office,Google
28505,42.086698,-87.798348,school,Google
28523,42.094189,-87.804919,park,Google
28528,42.086788,-87.803873,school,Google
28539,42.089523,-87.810124,school,Google
28580,42.084853,-87.798102,school,Google
28623,42.082796,-87.79819599999998,school,Google
28658,42.078917,-87.79700799999998,school,Google
28669,42.077651,-87.797492,school,Google
28690,42.080437,-87.798125,cafe,Google
28701,42.07906,-87.798909,school,Google
28729,42.0779345,-87.8030747,park,Google
28730,42.0810247,-87.8030747,park,Google
28734,42.078067,-87.802653,park,Google
28736,42.080739,-87.803268,park,Google
28746,42.092726,-87.81146899999997,school,Google
28751,42.092725,-87.81139499999998,local_government_office,Google
28781,42.091487,-87.81894799999998,park,Google
28841,42.091208,-87.825496,school,Google
28853,42.088636,-87.819582,school,Google
28896,42.090086,-87.827668,school,Google
28912,42.0889,-87.824329,cafe,Google
28916,42.0843189,-87.8172075,park,Google
28928,42.080369,-87.818502,cafe,Google
28953,42.080049,-87.822022,local_government_office,Google
28956,42.077331,-87.82352,school,Google
28962,42.076823,-87.79843699999998,local_government_office,Google
28965,42.076835,-87.798436,local_government_office,Google
28966,42.076823,-87.79843699999998,local_government_office,Google
28967,42.076417,-87.798397,school,Google
29048,42.068202,-87.796639,park,Google
29082,42.0680787,-87.796775,park,Google
29091,42.074748,-87.805482,cafe,Google
29093,42.074692,-87.806451,park,Google
29102,42.07364000000001,-87.802008,school,Google
29132,42.072333,-87.802672,school,Google
29138,42.0749144,-87.806762,park,Google
29160,42.074153,-87.806844,park,Google
29163,42.073206,-87.806301,library,Google
29179,42.067664,-87.805185,school,Google
29197,42.065554,-87.801467,park,Google
29209,42.058024,-87.795958,local_government_office,Google
29220,42.06093900000001,-87.79992299999998,school,Google
29246,42.065094,-87.81044890000003,park,Google
29247,42.06478900000001,-87.8102,park,Google
29248,42.06364,-87.808952,school,Google
29256,42.058848,-87.80975,park,Google
29260,42.0756727,-87.81413549999998,park,Google
29261,42.075601,-87.813976,park,Google
29264,42.073496,-87.811239,school,Google
29266,42.07411,-87.818962,school,Google
29279,42.07016779999999,-87.8172075,park,Google
29280,42.069566,-87.818303,park,Google
29281,42.069549,-87.818386,cafe,Google
29283,42.07027,-87.81733100000002,park,Google
29287,42.074097,-87.82299,school,Google
29301,42.070147,-87.82715300000002,local_government_office,Google
29319,42.064774,-87.823985,school,Google
29320,42.064473,-87.82423100000003,school,Google
29330,42.06119,-87.821378,park,Google
29378,42.051332,-87.77590699999998,school,Google
29383,42.049074,-87.772435,park,Google
29409,42.040572,-87.759847,hospital,Google
29412,42.040572,-87.759847,hospital,Google
29482,42.038853,-87.768374,hospital,Google
29495,42.039127,-87.77154300000002,school,Google
29496,42.039357,-87.770737,school,Google
29548,42.053923,-87.789899,park,Google
29557,42.048838,-87.788668,park,Google
29563,42.0435293,-87.7821747,park,Google
29564,42.044424,-87.776402,school,Google
29568,42.0433,-87.78197,park,Google
29631,42.038073,-87.779318,local_government_office,Google
29633,42.038073,-87.779318,local_government_office,Google
29634,42.038073,-87.779318,local_government_office,Google
29637,42.038073,-87.779318,local_government_office,Google
29638,42.038073,-87.779318,local_government_office,Google
29639,42.038073,-87.779318,local_government_office,Google
29640,42.038073,-87.779318,local_government_office,Google
29645,42.041046,-87.780936,local_government_office,Google
29647,42.041046,-87.780936,local_government_office,Google
29659,42.040757,-87.784717,cafe,Google
29668,42.03825,-87.78214,school,Google
29671,42.0415714,-87.7929333,park,Google
29679,42.0341961,-87.795392,park,Google
29697,42.0359458,-87.78985970000002,park,Google
29700,42.042066,-87.791368,park,Google
29715,42.034277,-87.760787,school,Google
29726,42.034383,-87.762294,school,Google
29735,42.033109,-87.758912,local_government_office,Google
29736,42.033109,-87.758912,local_government_office,Google
29737,42.029098,-87.760233,park,Google
29740,42.03003,-87.765061,school,Google
29742,42.037519,-87.771183,school,Google
29761,42.033345,-87.7752571,park,Google
29765,42.033231,-87.775358,park,Google
29778,42.0204244,-87.7629566,park,Google
29781,42.020495,-87.76308,park,Google
29800,42.026321,-87.771922,school,Google
29810,42.021305,-87.771897,school,Google
29819,42.021059,-87.772366,school,Google
29832,42.037808,-87.779229,school,Google
29833,42.036974,-87.780618,school,Google
29834,42.035644,-87.780506,library,Google
29841,42.035444,-87.780229,library,Google
29893,42.029121,-87.784526,hospital,Google
29906,42.034511,-87.793941,park,Google
29915,42.032834,-87.790477,park,Google
29981,42.024087,-87.791365,school,Google
29987,42.019158,-87.78540699999998,school,Google
30016,42.0567751,-87.7956994,park,Google
30017,42.056821,-87.795746,park,Google
30020,42.055809,-87.799194,school,Google
30032,42.052427,-87.798712,school,Google
30043,42.052076,-87.79928000000002,school,Google
30077,42.049098,-87.79915600000002,school,Google
30111,42.05339,-87.810727,park,Google
30112,42.0507326,-87.8030747,park,Google
30113,42.05098,-87.803365,park,Google
30122,42.047857,-87.80230300000002,park,Google
30123,42.048521,-87.80686700000003,school,Google
30127,42.044431,-87.7969287,park,Google
30131,42.044214,-87.797123,park,Google
30133,42.044518,-87.79705,park,Google
30209,42.04179600000001,-87.80179,local_government_office,Google
30265,42.045585,-87.80339599999998,school,Google
30271,42.044061,-87.81124200000002,park,Google
30292,42.038499,-87.802995,park,Google
30314,42.0440821,-87.81106340000002,park,Google
30335,42.052251,-87.81645300000002,school,Google
30340,42.048087,-87.814696,park,Google
30342,42.052039,-87.815984,school,Google
30345,42.051439,-87.816774,park,Google
30374,42.055498,-87.824943,school,Google
30376,42.055623,-87.82610600000002,school,Google
30409,42.050029,-87.822286,synagogue,Google
30416,42.0520211,-87.830261,park,Google
30446,42.03740689999999,-87.8178219,park,Google
30447,42.038671,-87.817952,school,Google
30448,42.037772,-87.818057,park,Google
30450,42.04364,-87.820619,school,Google
30453,42.042585,-87.820347,park,Google
30493,42.028712,-87.797893,park,Google
30498,42.031475,-87.801638,park,Google
30506,42.033271,-87.805314,school,Google
30520,42.030669,-87.81069000000002,park,Google
30521,42.030463,-87.810449,park,Google
30533,42.026766,-87.801725,library,Google
30542,42.025863,-87.79950699999998,school,Google
30544,42.02494,-87.801346,local_government_office,Google
30545,42.024841,-87.801301,local_government_office,Google
30558,42.019234,-87.793752,park,Google
30604,42.02427,-87.801845,local_government_office,Google
30606,42.02427,-87.801845,local_government_office,Google
30611,42.023669,-87.81106340000002,park,Google
30617,42.023445,-87.809789,local_government_office,Google
30673,42.03333,-87.81799699999998,school,Google
30674,42.034209,-87.81825699999997,park,Google
30680,42.0343257,-87.81843620000002,park,Google
30802,42.023561,-87.810946,park,Google
30808,42.0225133,-87.8153643,park,Google
30813,42.022729,-87.815555,park,Google
30815,42.027774,-87.820541,park,Google
30827,42.02268770000001,-87.8245793,park,Google
30837,42.020308,-87.823952,school,Google
30838,42.022688,-87.824579,park,Google
30841,42.02149,-87.828742,school,Google
30843,42.021974,-87.828952,school,Google
30844,42.018641,-87.82700799999998,school,Google
30850,42.1692954,-87.8337925,park,Google
30855,42.169199,-87.833664,park,Google
30866,42.16585900000001,-87.840623,school,Google
30868,42.166875,-87.840322,school,Google
30870,42.166091,-87.841909,park,Google
30872,42.167143,-87.84215999999998,local_government_office,Google
30873,42.16734500000001,-87.84323,school,Google
30875,42.167143,-87.84215999999998,local_government_office,Google
30878,42.167772,-87.843322,school,Google
30880,42.1662088,-87.8419292,park,Google
30890,42.167083,-87.844616,cafe,Google
30923,42.156611,-87.830302,synagogue,Google
30955,42.156589,-87.838054,local_government_office,Google
31001,42.17093300000001,-87.845372,school,Google
31002,42.16991,-87.846447,library,Google
31007,42.16893,-87.846594,local_government_office,Google
31012,42.1689548,-87.8485295,park,Google
31014,42.169245,-87.84869300000003,park,Google
31015,42.168654,-87.84739499999998,school,Google
31019,42.1687552,-87.85436159999998,park,Google
31055,42.168215,-87.84770300000002,park,Google
31058,42.168408,-87.847685,school,Google
31099,42.168998,-87.854231,park,Google
31120,42.161518,-87.848357,local_government_office,Google
31121,42.1578128,-87.8466877,park,Google
31125,42.16102460000001,-87.85344079999999,park,Google
31126,42.161015,-87.851987,school,Google
31127,42.160998,-87.85358599999998,park,Google
31130,42.158198,-87.84653399999998,park,Google
31131,42.157092,-87.846588,local_government_office,Google
31161,42.157248,-87.850623,park,Google
31162,42.1604418,-87.85528240000002,park,Google
31165,42.159646,-87.855343,park,Google
31166,42.161137,-87.856179,school,Google
31167,42.160564,-87.857007,park,Google
31220,42.147107,-87.829825,park,Google
31248,42.146364,-87.83235400000002,school,Google
31259,42.1406483,-87.836556,park,Google
31300,42.150185,-87.83828000000003,local_government_office,Google
31328,42.14119,-87.831172,park,Google
31338,42.141303,-87.837323,park,Google
31343,42.1391799,-87.8405476,park,Google
31344,42.138896,-87.840524,park,Google
31345,42.139228,-87.840325,park,Google
31401,42.15039,-87.84546800000003,school,Google
31445,42.152476,-87.854362,school,Google
31457,42.151043,-87.854288,school,Google
31458,42.150165,-87.855118,synagogue,Google
31559,42.1416874,-87.8508318,park,Google
31563,42.141782,-87.850821,park,Google
31629,42.143734,-87.854104,school,Google
31633,42.143089,-87.855988,park,Google
31725,42.138242,-87.856596,school,Google
31741,42.138242,-87.85727299999998,school,Google
31744,42.138242,-87.85727299999998,school,Google
31751,42.139193,-87.858956,school,Google
31755,42.138314,-87.857815,park,Google
31764,42.138418,-87.85964,school,Google
31778,42.1701946,-87.8654098,park,Google
31779,42.169532,-87.865711,park,Google
31782,42.169462,-87.86458499999998,park,Google
31787,42.1717883,-87.86817140000002,park,Google
31788,42.171491,-87.868546,park,Google
31789,42.17205,-87.868177,park,Google
31796,42.1655725,-87.86571670000002,park,Google
31797,42.166766,-87.865291,school,Google
31800,42.165486,-87.865734,park,Google
31801,42.167365,-87.867017,school,Google
31804,42.165815,-87.86699,school,Google
31807,42.168637,-87.872568,school,Google
31808,42.171095,-87.872787,park,Google
31824,42.159192,-87.863957,school,Google
31825,42.159252,-87.866058,park,Google
31842,42.156944,-87.867239,school,Google
32064,42.146058,-87.86654300000002,cafe,Google
32112,42.142804,-87.868679,school,Google
32115,42.143796,-87.868023,school,Google
32130,42.139244,-87.868656,synagogue,Google
32132,42.139244,-87.868656,school,Google
32166,42.151017,-87.887958,park,Google
32169,42.1455565,-87.90160429999997,park,Google
32184,42.13885,-87.881152,school,Google
32237,42.137321,-87.883726,school,Google
32240,42.1256196,-87.8917917,park,Google
32253,42.130719,-87.831115,library,Google
32255,42.129749,-87.833399,school,Google
32256,42.130496,-87.83272,school,Google
32281,42.129225,-87.830741,local_government_office,Google
32295,42.12725800000001,-87.828746,cafe,Google
32321,42.126727,-87.835891,school,Google
32325,42.131105,-87.841367,school,Google
32326,42.131693,-87.84228900000002,school,Google
32410,42.12126170000001,-87.8399335,park,Google
32412,42.121004,-87.840071,park,Google
32416,42.119471,-87.84006600000002,school,Google
32418,42.119261,-87.83915999999998,school,Google
32430,42.131715,-87.847835,school,Google
32434,42.134162,-87.851051,school,Google
32436,42.134121,-87.85261700000002,school,Google
32437,42.134121,-87.85261700000002,school,Google
32438,42.13447100000001,-87.851456,school,Google
32460,42.12600850000001,-87.862648,park,Google
32464,42.12595,-87.86228299999998,park,Google
32465,42.126826,-87.861622,school,Google
32470,42.1208738,-87.852213,park,Google
32479,42.120939,-87.85252,park,Google
32480,42.119871,-87.849499,school,Google
32482,42.120948,-87.852397,park,Google
32487,42.116971,-87.847011,school,Google
32511,42.116498,-87.85698599999998,school,Google
32512,42.116044,-87.857505,school,Google
32518,42.115631,-87.858122,school,Google
32521,42.112439,-87.83183100000002,school,Google
32541,42.111423,-87.828749,hospital,Google
32549,42.111423,-87.828749,school,Google
32551,42.111023,-87.83023,school,Google
32553,42.111007,-87.836556,school,Google
32555,42.109986,-87.829515,school,Google
32556,42.109402,-87.830573,school,Google
32557,42.109418,-87.831905,school,Google
32559,42.109472,-87.831177,school,Google
32566,42.105732,-87.82843199999998,park,Google
32602,42.0977079,-87.8356349,park,Google
32604,42.097271,-87.835801,park,Google
32605,42.1027657,-87.84177559999998,park,Google
32617,42.10146500000001,-87.84277,school,Google
32619,42.101569,-87.842618,school,Google
32620,42.101569,-87.842618,school,Google
32621,42.10272,-87.841739,park,Google
32639,42.106433,-87.846325,school,Google
32657,42.11454000000001,-87.857688,synagogue,Google
32658,42.11454000000001,-87.857688,school,Google
32666,42.10586,-87.8584,synagogue,Google
32677,42.10425,-87.847054,cafe,Google
32729,42.104426,-87.85664,park,Google
32734,42.096873,-87.857221,school,Google
32745,42.127004,-87.862825,park,Google
32746,42.127004,-87.862825,school,Google
32747,42.127041,-87.866592,synagogue,Google
32748,42.12697100000001,-87.866456,synagogue,Google
32749,42.127065,-87.86653100000002,synagogue,Google
32750,42.127038,-87.866591,library,Google
32751,42.125124,-87.865994,synagogue,Google
32758,42.1297959,-87.88381740000001,park,Google
32796,42.130105,-87.881463,school,Google
32797,42.130105,-87.881462,school,Google
32798,42.130238,-87.883944,park,Google
32808,42.124205,-87.890027,park,Google
32824,42.1097155,-87.8666372,park,Google
32831,42.106162,-87.8647,local_government_office,Google
32832,42.109499,-87.866624,park,Google
32852,42.10567460000001,-87.881977,park,Google
32854,42.101881,-87.866508,park,Google
32874,42.098361,-87.875345,school,Google
32886,42.113442,-87.89309200000002,university,Google
32924,42.10726500000001,-87.889213,local_government_office,Google
32930,42.107286,-87.889331,school,Google
32943,42.1053155,-87.896085,park,Google
32944,42.105502,-87.89608100000002,park,Google
32950,42.102333,-87.883797,park,Google
32956,42.098638,-87.882012,school,Google
32972,42.0988788,-87.8988447,park,Google
32989,42.1567785,-87.907736,park,Google
